"","persnr","vp12501","vp12502","vp12503","vp12504","vp12505","vp12506","vp12507","vp12508","vp12509","vp12510","vp12511","vp12512","vp12513","vp12514","vp12515","vp12601","vp12602","vp12603","vp12604","vp12605","vp12606","vp12707","vp12704","vp12702","vp12701","vp12703","vp12710","vp12706","vp12708","vp12709","vp12705","vp13602","vp13601","vp148","vp10","vp5001","vp07","vp41","vp40","vp4301","vp5501","vp5502","vp9501","vp06","vp38","vp4304","vp2302","vp2303","vp2304","vp2305","vp2306","vp2307","vp2308","vp2309","vp2310","vp2311","vp13","vp11","vp17","vp14","vp12","vp100a03","vp100b03","vp100c03","vp100a01","vp100h03","vp100k03","vp100l03","vp8001","vp67"
"8185",2522202,7,7,7,7,7,7,4,4,4,4,7,4,4,4,3,7,7,4,6,4,6,4,4,7,4,4,2,4,2,6,4,-2,2,1,2,7,2,2,2,-2,1,-1,-2,3,-2,4,70,0,0,0,0,0,0,0,50,0,-2,-2,-2,-2,-2,1420,-2,-2,1,-2,-2,-2,-2,1
"8186",2522203,6,6,6,7,3,5,7,5,7,7,7,7,5,7,4,5,5,5,6,4,5,4,5,3,5,4,3,5,3,4,5,-2,2,3,1,48,2,2,2,-2,5,-1,-2,3,5,5,70,70,50,10,10,10,0,50,50,80,-2,-2,-2,-2,-2,2000,-2,-2,1,-2,-2,-2,-2,1
"8187",2522901,6,7,2,5,6,7,4,2,2,5,7,2,6,2,3,7,4,4,7,1,7,2,7,5,7,1,1,7,1,7,1,-2,2,1,1,1,2,2,2,1,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,2085,-2,-2,1,-2,-2,-2,-2,2
"8188",2522902,7,7,1,4,7,7,1,1,6,3,6,1,7,4,3,7,1,1,7,1,7,1,7,1,7,1,1,7,1,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8189",2523001,7,3,6,4,7,7,1,4,2,2,6,2,7,4,7,7,2,2,7,2,5,3,5,2,6,5,1,7,1,6,1,-2,2,1,1,-2,2,3,2,-2,2,1,-2,3,-2,-2,20,0,0,0,0,40,0,0,0,0,-2,-2,-2,-2,-2,-2,5500,-2,-2,-2,-2,-2,-2,3
"8190",2523002,6,7,2,4,5,7,1,7,3,5,6,6,6,7,6,7,5,3,6,5,2,2,5,2,5,2,1,7,1,7,2,-2,2,1,1,30,2,1,2,-2,4,1,-2,3,7,4,50,0,0,20,20,0,0,50,0,0,-2,-2,-2,-2,-2,2900,-2,-2,1,-2,-2,-2,-2,1
"8191",2523202,7,5,1,5,2,2,1,4,1,5,7,5,6,4,7,7,1,1,7,3,3,5,5,5,5,1,3,7,7,5,4,-2,2,1,4,-2,2,3,2,1,1,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,1,2
"8192",2523401,6,5,2,4,6,6,4,6,3,2,6,4,6,6,5,7,2,2,6,5,5,2,2,4,5,4,2,6,6,6,3,-2,2,1,1,19,2,2,2,-2,5,1,-2,3,-2,5,0,10,0,0,0,0,0,0,20,0,-2,-2,-2,-2,-2,4019,-2,-2,1,-2,-2,-2,-2,1
"8193",2523402,7,7,2,7,4,7,1,7,5,2,7,5,7,7,5,7,1,1,6,1,5,1,6,3,7,6,1,7,6,5,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,3,2,3,4,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8194",2523601,7,5,1,7,4,7,1,2,7,7,6,6,6,6,5,7,1,5,5,2,4,3,1,2,1,6,1,6,1,6,1,-2,2,1,1,2,2,3,2,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,2870,-2,-2,-2,-2,-2,-2,3
"8195",2523602,7,7,1,7,7,6,7,7,7,2,6,4,6,7,7,7,7,2,6,1,5,1,7,1,7,1,1,7,7,7,1,-2,2,1,1,2,2,3,2,-2,5,5,-2,3,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,2870,-2,-2,-2,-2,-2,-2,3
"8196",2523801,6,5,5,5,4,6,1,6,2,5,6,6,6,5,5,7,1,1,6,1,4,1,5,1,7,5,1,7,1,7,1,-2,2,1,1,-2,2,2,2,3,5,5,-2,3,-2,-2,50,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,3100,-2,-2,1,-2,-2,-2,-2,2
"8197",2523802,6,5,6,6,5,6,6,5,7,4,6,5,6,6,5,7,1,1,2,1,3,1,7,6,7,1,2,6,1,7,1,-2,2,1,2,1,2,2,2,-2,5,1,-2,3,-2,4,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,1522,-2,-2,1,-2,-2,-2,-2,2
"8198",2523803,6,6,5,7,5,7,2,6,5,5,6,4,6,5,6,6,4,3,5,4,3,2,4,3,6,3,3,5,5,5,3,-2,2,3,1,5,2,2,2,-2,5,5,-2,3,-2,4,50,0,0,0,0,0,0,0,90,70,-2,-2,-2,-2,-2,2000,-2,-2,1,-2,-2,-2,-2,2
"8199",2523804,6,3,3,3,4,6,1,4,5,4,5,5,6,4,4,7,3,2,5,3,5,2,4,1,7,5,1,6,5,5,2,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8200",2524001,5,6,6,3,6,6,1,4,2,5,6,4,5,3,4,7,1,1,4,2,3,5,5,3,6,3,2,5,3,4,3,-2,2,1,1,7,2,2,2,-2,1,1,-2,3,-2,-2,0,80,0,0,0,0,0,100,100,0,-2,-2,-2,-2,-2,4270,-2,-2,1,-2,-2,-2,-2,1
"8201",2524002,6,5,2,6,2,5,2,5,6,2,6,5,6,5,6,6,3,2,6,2,5,2,5,2,6,4,1,6,7,5,2,-2,2,1,2,5,2,2,2,-2,1,1,-2,3,5,5,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,4040,-2,-2,1,-2,-2,-2,-2,2
"8202",2524101,6,6,5,5,3,6,7,5,4,1,7,5,6,6,7,7,3,3,6,3,5,1,6,2,7,6,2,5,5,6,1,-2,2,1,1,7,2,2,2,-2,3,3,-2,3,-2,4,50,50,0,0,0,50,0,0,100,0,-2,-2,-2,-2,-2,3800,-2,2000,1,-2,-2,-2,-2,1
"8203",2524102,6,6,2,5,3,6,2,5,6,4,5,5,6,5,5,6,2,2,5,2,5,3,5,2,6,6,2,4,6,4,2,-2,2,1,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4,1,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8204",2524201,5,5,3,4,4,5,3,4,4,3,5,6,6,5,4,7,3,2,7,3,6,6,5,5,7,5,5,6,6,6,4,-2,2,1,1,13,2,2,2,-2,1,1,-2,3,-2,4,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,2358,-2,-2,1,-2,-2,-2,-2,2
"8205",2524202,5,6,5,5,3,5,5,6,5,5,3,6,5,6,3,6,4,4,6,3,3,6,3,1,4,2,5,5,5,5,5,-2,2,1,1,12,2,2,2,-2,1,1,-2,3,-2,4,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,2889,-2,-2,1,-2,-2,-2,-2,2
"8206",2524301,-1,7,1,1,1,7,1,1,7,1,7,6,7,1,7,7,1,1,7,1,3,1,1,1,7,1,1,7,1,7,1,-2,2,4,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8207",2524501,5,6,2,5,3,4,4,7,6,4,5,5,7,5,5,6,3,3,5,4,5,3,1,3,6,5,2,3,5,4,2,-2,2,3,1,70,2,1,2,-2,1,1,-2,3,-2,5,50,100,100,100,0,0,0,0,0,0,-2,-2,-2,-2,-2,3300,-2,-2,1,-2,-2,-2,-2,2
"8208",2524502,5,5,3,3,6,6,2,4,7,5,5,5,6,5,4,5,2,2,5,4,5,4,5,3,6,2,2,5,5,4,4,-2,2,3,1,150,2,1,1,-2,1,1,3,3,7,5,50,70,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,2800,-2,-2,1,-2,-2,-2,-2,1
"8209",2524601,7,7,2,6,5,6,3,7,6,2,4,5,7,6,4,7,5,2,6,4,5,5,4,1,4,3,3,5,6,5,4,-2,2,3,1,6,2,2,2,-2,5,1,-2,3,-2,-2,0,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,2900,-2,-2,1,-2,-2,-2,-2,1
"8210",2524602,4,7,7,6,6,6,1,7,7,3,7,1,7,7,6,7,1,1,7,1,7,4,4,1,1,1,1,5,6,3,1,-2,2,3,1,20,2,2,2,-2,4,4,-2,3,-2,4,50,0,0,0,0,0,0,0,100,0,-2,-2,-2,-2,-2,2900,-2,-2,1,-2,-2,-2,-2,1
"8211",2524701,-1,5,1,1,7,7,1,2,6,7,-1,5,5,5,2,5,2,2,5,2,2,4,2,1,7,1,7,7,4,7,7,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8212",2524801,5,6,7,7,3,7,1,7,7,7,6,7,7,7,5,5,1,1,6,2,6,2,3,2,4,3,4,6,6,5,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8213",2524802,5,7,5,3,7,7,4,7,7,7,5,2,7,7,5,7,2,1,4,1,7,5,2,2,4,5,2,7,4,4,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8214",2525201,7,7,1,5,7,7,1,5,1,1,7,6,7,2,7,7,1,1,6,1,4,1,1,1,1,1,1,7,5,5,1,-2,2,1,1,5,2,2,2,3,1,1,-2,3,-2,-2,50,0,0,0,0,50,0,0,0,0,-2,-2,-2,-2,-2,3200,-2,-2,1,-2,-2,-2,-2,2
"8215",2525202,7,7,1,4,7,6,1,7,7,6,7,6,7,7,5,7,1,1,7,1,7,6,1,1,1,1,1,1,7,7,5,-2,2,1,2,13,2,2,2,-2,1,1,-2,3,-2,3,50,50,0,0,0,50,0,0,0,0,-2,-2,-2,-2,-2,1400,-2,-2,1,-2,-2,-2,-2,2
"8216",2525301,7,7,1,3,1,7,1,5,4,7,7,7,7,1,1,7,1,1,7,1,5,1,1,1,7,4,1,7,7,7,1,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8217",2525401,7,7,7,3,6,7,7,6,1,4,6,6,7,7,7,7,1,1,5,1,4,7,7,1,7,7,1,7,1,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8218",2525402,7,3,4,3,4,5,1,3,7,7,7,5,7,7,4,7,1,1,7,1,4,1,4,1,7,5,1,7,5,7,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8219",2525501,5,6,4,3,6,5,4,6,6,4,6,5,6,4,5,7,5,2,6,3,6,4,1,1,6,2,2,4,4,4,2,-2,2,3,1,3,2,2,2,-2,1,2,-2,3,-2,-2,0,0,0,0,100,0,100,0,0,0,-2,-2,-2,-2,-2,3920,-2,-2,1,-2,-2,-2,-2,2
"8220",2525601,6,6,5,3,3,7,1,5,1,3,5,4,5,5,3,6,3,3,5,2,3,5,2,5,7,3,2,7,6,6,4,-2,2,5,1,15,2,2,2,-2,1,1,-2,3,-2,4,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,2500,-2,-2,1,-2,-2,-2,-2,2
"8221",2526001,6,7,1,4,4,6,5,5,5,2,3,3,7,5,7,7,4,4,6,4,3,1,1,-1,7,7,1,7,7,5,7,-2,2,5,5,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1030,-2,-2,1,-2,-2,-2,-2,-2
"8222",2526002,5,6,7,5,5,6,7,5,4,4,5,4,4,7,6,7,5,3,4,5,7,2,3,-1,7,6,4,3,6,4,5,-2,2,3,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,4,1,3,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8223",2526101,6,7,3,3,4,6,5,7,6,4,4,2,7,4,4,7,6,4,7,6,7,2,2,4,7,7,4,3,7,6,7,-2,2,4,1,32,2,2,2,3,1,1,-2,3,-2,-2,30,10,0,0,0,0,0,0,0,50,-2,-2,-2,-2,-2,2300,-2,-2,1,-2,-2,-2,-2,1
"8224",2526201,6,7,1,6,2,7,3,7,7,2,7,1,6,7,7,7,1,1,7,1,7,2,6,1,6,2,1,6,6,4,2,-2,2,1,2,35,2,2,2,-2,5,5,-2,2,-2,5,10,0,10,0,0,0,0,100,0,100,-2,-2,-2,-2,-2,2585,-2,-2,1,-2,-2,-2,-2,1
"8225",2526301,4,7,4,4,7,7,3,5,1,4,4,4,7,7,5,7,7,1,7,4,4,4,4,4,7,7,1,7,7,4,1,-2,2,3,9,-2,1,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,3,3,2,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8226",2526302,7,7,1,1,7,7,1,7,1,5,7,4,7,7,7,7,1,1,7,1,7,7,1,7,7,7,7,7,7,7,1,-2,2,3,1,-2,2,2,2,-2,2,-1,-2,3,4,-1,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,2
"8227",2526501,5,6,5,5,5,6,6,5,4,3,6,2,4,4,5,6,5,5,4,4,5,2,2,5,4,3,4,6,6,5,3,-2,2,3,2,25,2,3,2,-2,3,3,-2,3,-2,2,20,20,40,90,30,10,0,20,40,60,-2,-2,-2,-2,-2,500,-2,-2,1,-2,-2,-2,-2,2
"8228",2526502,5,6,4,6,7,6,5,7,4,6,3,4,5,7,2,6,3,3,5,3,4,6,3,2,4,3,3,6,5,4,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,4,4,2,2,3,-2,-2,240,-2,-2,-2,-2,-2,-2
"8229",2526503,5,2,1,3,7,5,5,2,3,6,6,7,7,7,1,6,1,1,6,2,6,6,6,5,4,3,4,6,5,1,2,-2,2,3,3,8,2,1,2,-2,5,5,-2,3,-2,-2,30,0,10,80,50,20,0,90,30,10,-2,-2,-2,-2,-2,730,-2,-2,1,-2,-2,-2,-2,1
"8230",2526601,3,7,4,4,1,2,5,7,7,4,4,4,4,7,4,5,3,4,6,6,5,5,5,4,5,4,2,4,4,4,1,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,2750,-2,-2,1,-2,-2,-2,-2,-2
"8231",2526701,6,7,2,5,4,6,5,7,4,4,6,3,6,5,4,7,1,2,6,1,6,3,3,3,5,4,1,6,4,3,2,-2,2,3,2,18,2,2,2,-2,5,1,-2,3,-2,4,0,0,0,20,10,10,0,50,60,10,-2,-2,-2,-2,-2,2100,-2,-2,1,-2,-2,-2,-2,1
"8232",2526801,6,5,1,5,6,6,3,5,6,5,6,4,6,6,3,7,1,2,7,1,7,2,3,4,5,5,2,6,5,5,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,330,-2,-2,-2,-2,1,-2
"8233",2526802,5,7,1,6,3,6,3,5,7,5,5,4,6,6,5,7,1,1,6,1,6,2,2,6,3,5,3,5,5,4,2,-2,-2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8234",2527001,5,5,3,5,6,5,1,5,4,5,6,2,4,6,3,6,1,1,5,1,5,2,3,3,5,4,3,5,5,5,2,-2,2,3,1,3,2,2,2,-2,4,4,1,3,4,5,20,50,50,20,0,0,0,0,20,100,-2,-2,-2,-2,-2,5600,-2,-2,1,-2,-2,-2,-2,1
"8235",2527002,6,4,2,4,3,6,2,4,2,2,5,6,6,4,3,6,3,4,6,6,6,5,2,2,5,3,4,6,6,5,6,-2,2,3,2,2,2,2,2,-2,3,5,-2,3,-2,5,30,10,80,80,80,0,0,0,0,100,-2,-2,-2,-2,-2,4140,-2,-2,1,-2,-2,-2,-2,1
"8236",2527101,6,6,1,5,7,7,2,4,7,7,6,7,7,6,1,7,1,1,7,1,7,7,1,4,7,2,3,7,3,7,1,-2,2,3,2,2,1,1,1,-2,1,1,-2,3,1,4,100,50,0,50,0,0,0,0,50,0,-2,-2,-2,-2,-2,210,-2,-2,1,-2,-2,-2,-2,1
"8237",2527301,7,5,2,4,4,3,1,3,7,2,7,5,7,7,2,7,7,7,7,7,7,2,5,7,1,7,6,7,7,5,7,-2,2,3,1,5,2,2,2,-2,1,1,-2,3,-2,2,10,10,0,10,0,10,0,10,10,20,-2,-2,-2,-2,-2,2100,-2,-2,1,-2,-2,-2,-2,1
"8238",2527501,6,2,6,4,6,3,3,2,6,7,5,6,6,5,5,7,5,3,5,2,6,3,3,3,5,2,2,7,2,3,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8239",2527502,7,7,3,5,7,7,2,6,7,6,6,3,6,6,2,7,2,2,7,3,7,5,5,7,5,7,5,5,5,3,5,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8240",2527601,6,6,3,4,5,7,3,5,7,3,6,4,7,7,7,7,3,7,4,4,4,4,6,4,6,7,3,7,7,5,7,-2,2,4,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,2,1,-2,1200,-2,-2,-2,-2,-2,-2,-2
"8241",2527602,6,3,5,4,7,7,1,7,7,7,7,5,7,7,2,7,5,5,5,2,-1,4,4,4,2,7,3,7,7,5,7,-2,2,4,9,-2,1,-2,-2,-2,-2,-2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,1,2,1,1300,-2,-2,1,-2,-2,-2,-2,-2
"8242",2527603,6,5,3,6,6,6,6,5,3,2,5,5,6,4,6,6,3,3,4,2,4,2,1,2,7,1,1,5,4,6,1,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8243",2527701,5,6,1,5,3,5,2,4,4,2,6,6,6,2,5,7,2,2,7,1,6,4,4,6,5,3,1,6,6,5,2,-2,2,4,2,7,2,2,2,-2,1,1,-2,3,-2,4,0,10,0,0,100,0,100,0,10,0,-2,-2,-2,-2,-2,1715,-2,-2,1,-2,-2,-2,-2,1
"8244",2527703,6,6,2,5,3,5,4,6,2,4,6,4,6,6,5,6,3,2,5,4,5,3,4,3,6,3,2,6,5,4,3,-2,2,3,3,5,2,1,2,-2,1,1,-2,3,7,-2,10,80,20,40,10,0,0,10,50,70,-2,-2,-2,-2,-2,615,-2,-2,1,-2,-2,-2,-2,1
"8245",2527901,7,6,6,6,5,6,2,3,3,1,7,5,5,3,7,7,3,2,6,1,5,2,1,3,7,1,1,5,4,5,3,-2,2,3,1,11,2,2,2,-2,3,4,-2,3,-2,5,10,0,10,0,0,10,0,0,0,80,-2,-2,-2,-2,-2,3600,-2,-2,1,-2,-2,-2,-2,1
"8246",2527902,6,3,2,5,6,4,3,3,6,4,6,6,6,6,3,7,2,2,7,3,6,5,5,4,6,2,4,5,5,5,4,-2,2,3,1,11,2,2,2,-2,5,5,-2,3,-2,4,50,30,0,30,30,20,0,30,50,50,-2,-2,-2,-2,-2,2100,-2,-2,1,-2,-2,-2,-2,1
"8247",2528001,5,6,5,4,3,4,4,6,3,6,6,4,6,6,4,7,7,4,7,4,7,4,5,4,7,4,2,7,4,6,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
"8248",2528002,4,4,2,4,6,6,5,5,4,5,6,5,6,7,3,7,7,3,6,2,7,7,2,7,7,7,2,7,7,2,2,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8249",2528101,6,5,4,5,5,4,2,4,6,2,5,3,5,3,3,7,3,3,5,5,5,4,5,6,4,5,4,6,4,2,5,-2,2,1,4,2,2,1,2,-2,1,1,-2,3,3,-2,60,80,100,20,10,10,0,60,50,80,-2,-2,-2,-2,-2,-2,1000,-2,-2,-2,-2,-2,-2,3
"8250",2528102,6,6,4,6,3,5,3,5,7,5,7,4,7,7,4,7,6,5,7,3,6,3,3,2,4,4,2,4,3,3,3,-2,2,1,1,5,2,1,2,-2,1,1,7,3,7,4,30,0,50,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,3500,-2,-2,1,-2,-2,-2,-2,1
"8251",2528201,7,6,2,4,5,7,1,6,3,6,7,2,7,4,6,7,7,2,4,7,5,4,2,2,7,5,1,6,5,6,5,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8252",2528301,6,7,1,6,2,7,2,7,7,3,5,2,7,4,5,7,1,1,7,2,6,3,4,2,5,2,1,4,3,3,2,-2,2,3,2,8,2,2,2,-2,5,5,-2,3,-2,4,90,0,40,50,0,0,0,0,50,0,-2,-2,-2,-2,-2,1180,-2,-2,1,-2,-2,-2,-2,1
"8253",2528501,7,6,2,6,3,5,2,5,6,2,6,3,6,6,6,7,3,3,6,2,5,2,5,2,7,2,2,5,3,-1,2,-2,2,3,1,4,2,3,2,-2,2,3,2,3,8,-2,20,0,0,0,0,0,0,0,50,0,-2,-2,-2,-2,-2,730,500,400,1,698,-2,-2,-2,3
"8254",2528502,7,5,1,4,2,7,2,4,7,3,7,5,7,4,6,7,1,1,5,1,6,2,6,2,5,2,1,5,7,6,1,-2,2,3,2,1,2,1,2,-2,1,1,-2,3,4,3,60,10,0,0,0,10,0,50,0,0,-2,-2,-2,-2,-2,2400,-2,-2,1,860,-2,-2,-2,1
"8255",2528801,5,7,3,4,4,7,2,7,5,5,7,4,7,2,4,7,2,1,7,1,4,1,5,1,5,3,1,7,4,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8256",2528802,6,6,3,-1,6,4,1,4,3,3,5,4,6,3,3,7,4,4,5,2,4,1,3,1,5,3,1,7,5,7,1,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8257",2528902,5,7,1,2,7,7,3,6,7,5,4,2,7,5,3,7,4,2,7,2,7,1,1,4,7,5,2,7,5,4,1,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8258",2529201,7,7,1,4,4,7,4,6,6,5,4,5,7,6,4,7,3,2,7,3,7,3,1,4,7,4,1,6,3,5,1,-2,2,3,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8259",2529301,5,7,1,6,7,7,4,7,7,7,7,1,7,7,3,7,2,2,7,2,5,7,1,7,7,5,2,7,5,7,4,-2,2,4,9,-2,2,-2,-2,-2,-2,-2,4,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,240,-2,-2,1,-2,-2,-2,1,-2
"8260",2529401,5,7,1,4,7,7,2,5,7,5,7,3,7,1,3,7,2,1,7,3,7,1,2,6,7,5,2,6,7,7,1,-2,2,4,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8261",2529701,7,6,3,6,4,6,2,6,4,6,6,6,6,4,5,6,2,2,7,2,6,6,4,2,6,6,4,5,6,6,2,-2,2,5,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8262",2529801,7,7,4,4,2,5,5,5,5,2,4,4,4,4,4,6,4,1,6,4,4,4,6,-1,5,6,2,7,4,4,6,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
"8263",2529802,7,4,2,4,6,6,2,4,4,4,3,5,5,4,5,7,2,1,6,1,6,2,4,6,5,4,5,6,3,4,4,-2,2,1,9,-2,2,-2,-2,-2,-2,-2,-2,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,-2
